date, description, maxDrawdown, maxDrawdownDuration, maxProfit, maxProfitDuration, numOfLosses, positionDuration, runningPnL, totalLossPnL, totalTrades, totalWinPnL,numOfWins
12/30/2005,BreakdownCounterTrend,-1150,1511,50,32,1,2278,-623.9408,-623.9408,1,0,0
12/30/2005,Breakup,-850,182,0,0,1,239,-723.9456,-723.9456,1,0,0
1/4/2006,Breakup,-750,518,3800,13354,0,15087,2725.6232,0,1,2725.6232,1
1/5/2006,BreakdownCounterTrend,-1800,2720,900,514,2,11587,-1499.212,-1499.212,2,0,0
1/5/2006,Breakdown,-1800,2720,900,514,2,11587,-1499.212,-1499.212,2,0,0
1/6/2006,Breakdown,-2350,1948,0,0,1,1951,-2224.5232,-2224.5232,1,0,0
1/6/2006,Breakup,-600,82,2050,700,1,2620,-424.5568,-424.5568,1,0,0
1/9/2006,Breakup,-550,417,800,280,1,1663,-275.068,-275.068,1,0,0
1/10/2006,BreakdownCounterTrend,-500,1494,2450,489,0,1844,324.9992,0,1,324.9992,1
1/10/2006,Breakup,-1100,12779,3900,2812,1,12787,-925.0128,-925.0128,1,0,0
1/11/2006,Breakdown,-800,146,450,227,1,601,-375.1064,-375.1064,1,0,0
1/11/2006,Breakup,-5200,2697,0,0,1,2698,-5075.2232,-5075.2232,1,0,0
1/12/2006,Breakdown,-1600,9616,3300,13927,0,14177,1224.7992,0,1,1224.7992,1
1/13/2006,Breakup,-2400,3192,1750,16716,0,16742,1124.7128,0,1,1124.7128,1
1/16/2006,BreakdownCounterTrend,-600,11796,2500,10086,0,13977,524.6888,0,1,524.6888,1
1/17/2006,Breakdown,-850,934,1400,1555,0,1719,675.0832,0,1,675.0832,1
1/18/2006,Breakdown,-4400,592,1000,4341,2,5057,-2349.5232,-2349.5232,2,0,0
1/19/2006,Breakup,-550,41,3400,3188,0,3244,3124.9496,0,1,3124.9496,1
1/23/2006,Breakdown,-1900,2111,0,0,1,2154,-1724.6512,-1724.6512,1,0,0
1/23/2006,Breakup,-800,307,1950,1918,0,2164,1225.3032,0,1,1225.3032,1
1/24/2006,BreakdownCounterTrend,-550,1794,800,520,1,1847,-524.8368,-524.8368,1,0,0
1/24/2006,Breakup,-1550,993,0,0,1,996,-1474.844,-1474.844,1,0,0
1/25/2006,BreakdownCounterTrend,-950,3874,2450,231,1,4072,-574.8824,-574.8824,1,0,0
1/26/2006,BreakdownCounterTrend,-450,514,1400,1700,0,1737,1075.1088,0,1,1075.1088,1
1/26/2006,Breakdown,-300,50,600,101,0,138,275.1216,0,1,275.1216,1
1/27/2006,Breakup,0,0,3650,62,0,4560,2324.7192,0,1,2324.7192,1
2/1/2006,Breakdown,-4200,4464,1850,0,1,4559,-4125.1904,-4125.1904,1,0,0
2/2/2006,Breakdown,-1000,1041,600,511,1,1482,-825.1888,-825.1888,1,0,0
2/2/2006,Breakup,-550,12272,3450,2598,1,12302,-225.2224,-225.2224,1,0,0
2/6/2006,Breakup,-1100,136,4550,13816,0,14559,4275.168,0,1,4275.168,1
2/7/2006,BreakdownCounterTrend,-400,13570,3250,915,1,13578,-324.8688,-324.8688,1,0,0
2/10/2006,BreakdownCounterTrend,-2050,11040,2400,876,1,11056,-1874.7,-1874.7,1,0,0
2/10/2006,Breakup,-2200,3955,2550,2017,2,5212,-1799.4008,-1799.4008,2,0,0
2/14/2006,Breakup,-1900,547,6300,16072,0,16238,5625.3896,0,1,5625.3896,1
2/15/2006,Breakdown,-1100,725,8050,10728,0,14916,2175.2976,0,1,2175.2976,1
2/17/2006,Breakdown,-1550,11546,1950,3529,1,11548,-1474.7656,-1474.7656,1,0,0
2/20/2006,Breakup,-2400,10628,50,737,1,10628,-2275.0168,-2275.0168,1,0,0
2/21/2006,Breakdown,-1500,10089,1700,2747,1,10090,-1424.9712,-1424.9712,1,0,0
2/21/2006,Breakup,-1400,345,1800,2072,0,4560,774.9888,0,1,774.9888,1
2/22/2006,BreakdownCounterTrend,-2450,12248,1150,955,1,12627,-1849.9456,-1874.9672,2,25.0216,1
2/22/2006,Breakup,-1800,665,350,36,1,2331,-1624.968,-1624.968,1,0,0
2/23/2006,Breakup,-200,371,11950,14531,0,16466,9324.8296,0,1,9324.8296,1
2/24/2006,Breakup,-1450,334,0,0,1,774,-975.3896,-975.3896,1,0,0
2/27/2006,Breakup,-150,113,4350,10891,0,13735,2224.5736,0,1,2224.5736,1
2/28/2006,BreakdownCounterTrend,-800,2860,500,211,1,2874,-675.3272,-675.3272,1,0,0
2/28/2006,Breakup,-1200,12144,800,2442,1,12589,-625.3296,-625.3296,1,0,0
3/1/2006,Breakup,-2900,11358,1600,3206,2,11425,-2650.5088,-2650.5088,2,0,0
3/2/2006,BreakdownCounterTrend,-1000,74,2600,2096,0,2641,1174.6848,0,1,1174.6848,1
3/3/2006,BreakdownCounterTrend,-2300,3181,900,4498,1,4559,-125.2544,-125.2544,1,0,0
3/3/2006,Breakdown,-2150,1083,0,0,1,1084,-2075.276,-2075.276,1,0,0
3/3/2006,Breakup,-2800,61,0,0,1,65,-2625.3008,-2625.3008,1,0,0
3/6/2006,BreakdownCounterTrend,-1250,393,1500,1073,0,1463,974.808,0,1,974.808,1
3/6/2006,Breakdown,-2150,1357,1300,50,1,1358,-2075.2024,-2075.2024,1,0,0
3/6/2006,Breakup,-950,223,1650,423,1,3006,-175.2152,-175.2152,1,0,0
3/7/2006,Breakdown,-2100,10315,1800,3347,1,11567,-199.5784,-1274.8088,2,1075.2304,1
3/7/2006,Breakup,-4000,5165,1050,1354,2,5179,-3699.6392,-3699.6392,2,0,0
3/9/2006,BreakdownCounterTrend,-350,10,1350,2203,0,2486,75.3088,0,1,75.3088,1
3/9/2006,Breakdown,-1600,4003,1550,733,2,4037,-1299.2904,-1299.2904,2,0,0
3/9/2006,Breakup,-100,0,2400,690,0,2324,25.324,0,1,25.324,1
3/13/2006,Breakdown,-2100,10609,650,2430,1,10668,-2024.6208,-2024.6208,1,0,0
3/13/2006,Breakup,-1350,396,900,4520,0,4560,375.3344,0,1,375.3344,1
3/14/2006,Breakdown,-1700,1724,100,55,1,3497,-1524.5968,-1524.5968,1,0,0
3/15/2006,Breakup,-1050,316,3950,15963,0,16031,3324.9928,0,1,3324.9928,1
3/17/2006,Breakup,-650,2023,3000,11784,0,14679,1724.8792,0,1,1724.8792,1
3/20/2006,Breakdown,-850,519,550,845,0,848,374.6192,0,1,374.6192,1
3/20/2006,Breakup,-2900,9728,700,1964,2,11667,-2450.8672,-2450.8672,2,0,0
3/22/2006,BreakdownCounterTrend,-650,118,9900,3287,0,4219,8924.8872,0,1,8924.8872,1
3/22/2006,Breakdown,-200,0,9400,914,0,1846,8424.8952,0,1,8424.8952,1
3/22/2006,Breakup,-350,161,1900,3266,0,11057,174.7424,0,1,174.7424,1
3/23/2006,BreakdownCounterTrend,-2500,1288,250,5,1,1330,-2175.0536,-2175.0536,1,0,0
3/23/2006,Breakup,-200,18,2350,2495,0,3255,1874.88,0,1,1874.88,1
3/24/2006,Breakdown,-3050,9491,1100,393,1,9550,-2975.1016,-2975.1016,1,0,0
3/27/2006,Breakup,-1500,503,5300,3265,0,4560,3224.7,0,1,3224.7,1
3/28/2006,Breakdown,-250,91,3400,988,0,2513,524.6888,0,1,524.6888,1
3/28/2006,Breakup,-2600,518,350,57,1,520,-2525.3568,-2525.3568,1,0,0
3/29/2006,Breakdown,-1700,1185,3200,3567,0,3871,1924.8376,0,1,1924.8376,1
3/30/2006,BreakdownCounterTrend,-150,0,1500,410,0,2858,474.504,0,1,474.504,1
3/30/2006,Breakdown,-1100,253,0,0,1,896,-975.4728,-975.4728,1,0,0
3/30/2006,Breakup,-1800,1430,950,714,1,1434,-1725.5216,-1725.5216,1,0,0
3/31/2006,Breakdown,-1300,9649,7600,12928,0,14210,5624.6888,0,1,5624.6888,1
4/3/2006,Breakup,-150,2,0,0,1,7,-225.7536,-225.7536,1,0,0
4/4/2006,Breakdown,-2850,1817,0,0,1,1837,-2675.7528,-2675.7528,1,0,0
4/4/2006,Breakup,-750,1210,850,294,1,1983,-625.7904,-625.7904,1,0,0
4/6/2006,Breakup,-1350,3291,6800,15204,0,16643,5873.8544,0,1,5873.8544,1
4/7/2006,Breakdown,-1000,814,0,0,1,845,-876.2696,-876.2696,1,0,0
4/7/2006,BreakdownCounterTrend,-2950,9858,1400,607,2,9954,-2752.5568,-2752.5568,2,0,0
4/7/2006,Breakup,-2850,1764,6250,4371,2,5911,-1102.5912,-1102.5912,2,0,0
4/10/2006,Breakup,-1250,627,4350,3306,0,3494,3273.5616,0,1,3273.5616,1
4/12/2006,Breakdown,-900,196,5550,12805,0,13547,1523.7992,0,1,1523.7992,1
4/13/2006,BreakdownCounterTrend,-350,151,1050,427,1,1086,-126.3184,-126.3184,1,0,0
4/13/2006,Breakdown,-3800,10230,150,59,1,10252,-3526.2032,-3526.2032,1,0,0
4/13/2006,Breakup,-1850,388,50,3,1,390,-1776.3432,-1776.3432,1,0,0
4/18/2006,Breakup,-2250,658,300,131,1,666,-2076.636,-2076.636,1,0,0
4/19/2006,Breakup,-250,1435,1000,443,1,1660,-76.9496,-76.9496,1,0,0
4/20/2006,BreakdownCounterTrend,-3650,883,0,0,2,917,-3403.9496,-3403.9496,2,0,0
4/20/2006,Breakup,-2100,4818,4100,5064,1,14736,1496.0136,-826.9504,2,2322.964,1
4/21/2006,BreakdownCounterTrend,-1400,801,3200,1587,1,4157,-27.0848,-27.0848,1,0,0
4/21/2006,Breakdown,-800,2783,2500,214,1,2784,-727.0736,-727.0736,1,0,0
4/24/2006,Breakdown,-600,500,3550,841,0,4560,1623.2216,0,1,1623.2216,1
4/27/2006,BreakdownCounterTrend,-250,44,4650,1112,0,1608,2523.4104,0,1,2523.4104,1
4/27/2006,Breakup,-400,73,3200,1540,0,13262,873.3792,0,1,873.3792,1
4/28/2006,Breakup,-400,228,7150,13230,0,13671,5823.7032,0,1,5823.7032,1
5/2/2006,Breakdown,-1150,14536,5200,13046,1,14544,-776.7672,-776.7672,1,0,0
5/3/2006,Breakdown,-1800,11518,2050,1808,1,11527,-1727.0576,-1727.0576,1,0,0
5/3/2006,Breakup,-3850,1577,550,66,1,1738,-2727.152,-2727.152,1,0,0
5/8/2006,Breakdown,-950,1981,400,955,1,1984,-877.3752,-877.3752,1,0,0
5/8/2006,Breakup,-1650,757,2150,98,1,4560,-677.4648,-677.4648,1,0,0
5/9/2006,Breakdown,-1200,112,3700,3691,0,4501,2122.676,0,1,2122.676,1
5/10/2006,Breakdown,-150,6,7000,3443,0,15183,2022.7992,0,1,2022.7992,1
5/11/2006,Breakup,-4300,4699,1700,1046,2,6836,-2104.508,-2104.508,2,0,0
5/12/2006,Breakup,-200,1,4000,12797,0,15485,1123.0984,0,1,1123.0984,1
5/15/2006,BreakdownCounterTrend,-650,945,3650,2028,0,3207,3223.6472,0,1,3223.6472,1
5/15/2006,Breakdown,-1250,425,2450,770,0,1949,2023.6664,0,1,2023.6664,1
5/15/2006,Breakup,-1150,12870,2000,11794,1,12873,-926.4176,-926.4176,1,0,0
5/16/2006,Breakdown,-6050,3221,2250,216,1,4559,-2875.9608,-2875.9608,1,0,0
5/16/2006,Breakup,-1950,1192,550,594,1,1230,-1626.1248,-1626.1248,1,0,0
5/17/2006,Breakup,-950,414,3000,4216,0,4559,1873.5648,0,1,1873.5648,1
5/18/2006,BreakdownCounterTrend,-150,0,4100,995,0,2045,2223.9848,0,1,2223.9848,1
5/19/2006,Breakup,-150,0,5450,3398,0,16339,2324.012,0,1,2324.012,1
5/22/2006,Breakdown,-600,20,15900,10434,0,13812,13074.3408,0,1,13074.3408,1
5/23/2006,Breakdown,-8100,2276,1250,281,1,2276,-7975.2024,-7975.2024,1,0,0
5/23/2006,Breakup,-2050,658,600,323,1,762,-1575.3064,-1575.3064,1,0,0
5/24/2006,Breakdown,-10500,0,0,0,1,59,-10425.1792,-10425.1792,1,0,0
5/25/2006,BreakdownCounterTrend,-750,394,2550,646,0,723,1424.9016,0,1,1424.9016,1
5/29/2006,BreakdownCounterTrend,-300,18,3100,962,0,1792,924.4248,0,1,924.4248,1
5/29/2006,Breakup,-2850,12281,750,151,1,12312,-2775.612,-2775.612,1,0,0
5/30/2006,BreakdownCounterTrend,-1500,312,3700,1777,0,1788,2074.5552,0,1,2074.5552,1
6/1/2006,Breakdown,-700,163,9600,4553,0,4559,9324.8296,0,1,9324.8296,1
6/2/2006,Breakup,-850,946,9100,10725,0,15163,7724.62,0,1,7724.62,1
6/5/2006,Breakdown,-950,666,1150,1143,1,1614,-25.6096,-25.6096,1,0,0
6/5/2006,Breakup,-1950,1022,1300,252,1,1038,-1625.7376,-1625.7376,1,0,0
6/6/2006,Breakdown,-3350,10505,900,53,1,10510,-3275.3928,-3275.3928,1,0,0
6/6/2006,Breakup,-300,8,3250,3535,0,3645,3024.5128,0,1,3024.5128,1
6/7/2006,Breakup,-1450,1634,850,300,1,1647,-1375.4056,-1375.4056,1,0,0
6/8/2006,Breakdown,-1600,1589,6250,10917,0,13324,2875.2464,0,1,2875.2464,1
6/9/2006,Breakup,-1750,732,0,0,1,760,-1574.9304,-1574.9304,1,0,0
6/12/2006,Breakup,-1050,491,0,0,1,529,-925.0208,-925.0208,1,0,0
6/13/2006,Breakdown,-1750,581,6300,9764,0,12092,4225.5592,0,1,4225.5592,1
6/14/2006,Breakdown,-950,658,2350,1755,0,1833,1725.5016,0,1,1725.5016,1
6/14/2006,Breakup,-350,13212,5150,4507,1,13224,-274.548,-274.548,1,0,0
6/15/2006,BreakdownCounterTrend,-1350,822,950,90,1,832,-1274.6072,-1274.6072,1,0,0
6/16/2006,BreakdownCounterTrend,-2450,1888,50,20,1,4498,-2475.2808,-2475.2808,1,0,0
6/16/2006,Breakup,-3950,11287,1200,254,2,12584,-1750.5856,-1750.5856,2,0,0
6/19/2006,Breakdown,-1000,339,200,95,1,361,-975.172,-975.172,1,0,0
6/20/2006,BreakdownCounterTrend,-50,0,550,82,0,92,325.1128,0,1,325.1128,1
6/20/2006,Breakdown,-2600,1335,0,0,1,4567,-924.8672,-924.8672,1,0,0
6/21/2006,Breakup,-2000,831,100,93,1,1106,-1875.0264,-1875.0264,1,0,0
6/22/2006,Breakup,-2100,2478,300,141,1,2479,-2025.4112,-2025.4112,1,0,0
6/23/2006,Breakup,-1300,858,6350,15717,0,16121,5674.7776,0,1,5674.7776,1
6/27/2006,Breakdown,-1050,10080,1400,2090,1,10101,-925.3952,-925.3952,1,0,0
6/28/2006,Breakup,-1300,11975,4100,2040,2,12050,-1050.1488,-1050.1488,2,0,0
6/29/2006,Breakup,-2850,2261,350,741,1,2944,-1775.4952,-1775.4952,1,0,0
6/30/2006,BreakdownCounterTrend,-1100,1112,100,115,1,1795,-1176.052,-1176.052,1,0,0
6/30/2006,Breakup,-850,1337,4400,11482,0,14156,2173.9968,0,1,2173.9968,1
7/3/2006,BreakdownCounterTrend,-200,0,3600,1463,0,2141,2323.8264,0,1,2323.8264,1
7/3/2006,Breakup,-600,141,3550,427,0,12346,23.812,0,1,23.812,1
7/6/2006,Breakup,-500,274,11100,16920,0,16996,10473.8096,0,1,10473.8096,1
7/7/2006,Breakdown,-700,2825,1950,1694,1,2828,-626.3136,-626.3136,1,0,0
7/10/2006,BreakdownCounterTrend,-400,381,1350,1428,0,2585,923.388,0,1,923.388,1
7/10/2006,Breakup,-350,2,9250,10275,0,12166,7973.496,0,1,7973.496,1
7/11/2006,Breakdown,-1700,628,400,65,1,1791,-926.3904,-926.3904,1,0,0
7/12/2006,Breakdown,-2500,1547,5550,2725,1,13564,-1052.9616,-1126.4992,2,73.5376,1
7/13/2006,Breakdown,-200,514,1650,929,0,958,1073.904,0,1,1073.904,1
7/14/2006,Breakdown,-700,2387,1750,2277,1,2389,-625.76,-625.76,1,0,0
7/14/2006,Breakup,-1900,9640,3300,1374,1,11411,-1775.74,-1775.74,1,0,0
7/17/2006,BreakdownCounterTrend,-3850,10820,2200,1831,2,10877,-3351.2416,-3351.2416,2,0,0
7/17/2006,Breakup,-2200,2754,4650,2811,1,5842,-151.304,-1125.6224,2,974.3184,1
7/18/2006,Breakdown,-1250,13467,5750,11198,1,14647,-125.7104,-125.7104,1,0,0
7/19/2006,Breakdown,-700,294,1650,2449,0,2470,1374.2416,0,1,1374.2416,1
7/20/2006,Breakdown,-900,387,50,9,1,547,-1026.36,-1026.36,1,0,0
7/20/2006,BreakdownCounterTrend,-1100,748,300,192,1,775,-1026.368,-1026.368,1,0,0
7/20/2006,Breakup,-2600,3082,2150,10456,1,13116,-402.7096,-1276.3688,2,873.6592,1
7/21/2006,BreakdownCounterTrend,-2700,9958,50,6,1,9959,-2426.3264,-2426.3264,1,0,0
7/21/2006,Breakdown,-2800,9944,0,0,1,9945,-2526.3248,-2526.3248,1,0,0
7/21/2006,Breakup,-1150,1109,3800,3113,1,3735,297.3416,-976.3048,2,1273.6464,1
7/24/2006,Breakup,-1600,597,5800,10826,1,14558,3297.4824,-926.2176,2,4223.7,1
7/25/2006,Breakdown,-1100,381,1900,2142,0,3928,773.3632,0,1,773.3632,1
7/26/2006,Breakdown,-1450,1310,450,119,1,2775,-1326.5584,-1326.5584,1,0,0
7/26/2006,Breakup,-1100,2145,1050,1406,1,2151,-926.5728,-926.5728,1,0,0
7/27/2006,Breakup,-150,2,5300,14630,0,14897,4773.0176,0,1,4773.0176,1
7/31/2006,Breakdown,-1050,1738,2850,11234,0,12615,222.7864,0,1,222.7864,1
8/1/2006,Breakdown,-1650,2288,500,6,1,2420,-1327.1184,-1327.1184,1,0,0
8/3/2006,Breakdown,-2650,4761,850,2847,1,12776,-1077.2472,-1077.2472,1,0,0
8/4/2006,Breakdown,-450,54,9750,1343,0,3065,7372.8752,0,1,7372.8752,1
8/8/2006,BreakdownCounterTrend,-1550,895,0,0,1,1081,-327.2016,-327.2016,1,0,0
8/9/2006,Breakup,-650,0,18250,16989,0,16998,18022.5256,0,1,18022.5256,1
8/10/2006,Breakdown,-2000,5550,3250,15523,0,16918,772.3808,0,1,772.3808,1
8/11/2006,BreakdownCounterTrend,-200,0,4050,961,0,11754,2172.3744,0,1,2172.3744,1
8/14/2006,BreakdownCounterTrend,-2600,785,300,211,1,788,-2377.6344,-2377.6344,1,0,0
8/14/2006,Breakup,-1700,3110,600,1031,1,3128,-1377.6216,-1377.6216,1,0,0
8/15/2006,BreakdownCounterTrend,-700,209,850,1540,1,2204,-77.5752,-77.5752,1,0,0
8/15/2006,Breakup,-1250,1349,200,61,1,1370,-1027.5952,-1027.5952,1,0,0
8/16/2006,BreakdownCounterTrend,-550,724,100,32,1,1074,-277.9672,-277.9672,1,0,0
8/16/2006,Breakup,-1350,1292,2050,11371,0,13433,372.0432,0,1,372.0432,1
8/17/2006,Breakdown,-350,5,3800,4273,0,4502,3022.188,0,1,3022.188,1
8/18/2006,BreakdownCounterTrend,-300,15,2200,1319,0,1534,1122.228,0,1,1122.228,1
8/18/2006,Breakup,-2300,2190,100,17,1,2638,-1927.8064,-1927.8064,1,0,0
8/21/2006,Breakdown,-500,73,5200,14123,0,15533,4722.7224,0,1,4722.7224,1
8/22/2006,Breakup,-2000,1399,0,0,1,1415,-1927.3984,-1927.3984,1,0,0
8/23/2006,BreakdownCounterTrend,-750,207,1150,539,1,2370,-377.332,-377.332,1,0,0
8/23/2006,Breakdown,-1600,562,150,1,1,623,-1277.3176,-1277.3176,1,0,0
8/24/2006,Breakdown,-150,966,5100,2402,0,3810,4122.8824,0,1,4122.8824,1
8/25/2006,Breakdown,-1200,2771,4550,13676,0,18066,1322.8648,0,1,1322.8648,1
8/28/2006,Breakdown,-1150,520,2100,1957,1,14583,-777.1224,-777.1224,1,0,0
8/29/2006,BreakdownCounterTrend,-1150,11961,350,609,1,11967,-1077.3208,-1077.3208,1,0,0
8/29/2006,Breakup,-1850,1581,850,327,2,4005,-1504.6488,-1504.6488,2,0,0
8/30/2006,Breakup,-300,18,4200,1350,0,2426,3772.4992,0,1,3772.4992,1
8/31/2006,Breakup,-1100,10606,2050,730,1,10612,-977.7624,-977.7624,1,0,0
9/4/2006,Breakdown,-1050,1252,1450,223,1,4375,-828.0352,-828.0352,1,0,0
9/4/2006,Breakup,-1350,1299,750,800,1,9400,-1278.0472,-1278.0472,1,0,0
9/5/2006,Breakdown,-2600,11236,1500,965,2,13184,-2405.8776,-2405.8776,2,0,0
9/6/2006,Breakdown,-300,442,8450,15106,0,15884,6622.3416,0,1,6622.3416,1
9/7/2006,BreakdownCounterTrend,-850,280,1100,797,1,1517,-627.2736,-627.2736,1,0,0
9/8/2006,BreakdownCounterTrend,-300,139,2050,408,0,1220,522.6248,0,1,522.6248,1
9/11/2006,BreakdownCounterTrend,-2100,362,5600,2963,0,4558,5172.8976,0,1,5172.8976,1
9/11/2006,Breakdown,-700,221,2200,665,0,2260,1772.952,0,1,1772.952,1
9/11/2006,Breakup,-5900,62,0,0,1,62,-5777.2776,-5777.2776,1,0,0
9/12/2006,Breakup,-2850,1936,1950,805,1,2037,-2027.352,-2027.352,1,0,0
9/13/2006,Breakdown,-1250,1074,1000,339,1,4560,-577.5576,-577.5576,1,0,0
9/14/2006,Breakdown,-1050,14432,4050,3784,1,14437,-977.5624,-977.5624,1,0,0
9/15/2006,BreakdownCounterTrend,-1750,10570,1950,776,1,10577,-1627.552,-1627.552,1,0,0
9/15/2006,Breakup,-1650,262,2350,960,1,4781,-855.128,-977.548,2,122.42,1
9/18/2006,BreakdownCounterTrend,-2750,827,1300,626,2,1504,-1583.6192,-2155.7648,3,572.1456,1
9/18/2006,Breakup,-2050,2567,3150,4691,1,14001,-655.7472,-1427.8896,2,772.1424,1
9/19/2006,BreakdownCounterTrend,-950,942,4200,2209,1,5527,1844.3984,-777.8248,2,2622.2232,1
9/19/2006,Breakdown,-1150,1935,1250,224,1,2573,-327.7296,-327.7296,1,0,0
9/20/2006,Breakup,-1000,253,5000,3444,0,3544,4372.0576,0,1,4372.0576,1
9/21/2006,Breakup,-900,782,650,80,1,791,-978.212,-978.212,1,0,0
9/22/2006,BreakdownCounterTrend,-1400,1769,1150,430,1,1790,-1228.12,-1228.12,1,0,0
9/22/2006,Breakup,-200,1157,2350,172,0,2136,921.8248,0,1,921.8248,1
9/25/2006,BreakdownCounterTrend,-200,8,5900,157,0,2750,3721.8072,0,1,3721.8072,1
9/25/2006,Breakup,-200,16,4900,2061,0,12380,1271.792,0,1,1271.792,1
9/26/2006,Breakdown,-350,10010,16150,12316,0,14571,12572.0768,0,1,12572.0768,1
9/27/2006,Breakup,-1150,283,2200,2539,0,2776,1671.9632,0,1,1671.9632,1
9/29/2006,Breakup,-1150,84,4450,1408,0,1423,4121.9496,0,1,4121.9496,1
10/3/2006,Breakup,-550,2211,10200,15506,0,17216,8171.8592,0,1,8171.8592,1
10/5/2006,BreakdownCounterTrend,-1700,2550,700,462,1,2588,-1528.5728,-1528.5728,1,0,0
10/5/2006,Breakup,-900,240,5500,13857,0,14497,3671.3408,0,1,3671.3408,1
10/6/2006,Breakdown,-650,42,2450,3948,1,13816,-328.7056,-328.7056,1,0,0
10/6/2006,Breakup,-1800,920,750,199,1,923,-1728.712,-1728.712,1,0,0
10/9/2006,BreakdownCounterTrend,-1000,293,0,0,1,451,-978.3352,-978.3352,1,0,0
10/9/2006,Breakup,-2150,1639,1300,492,1,3253,-1278.364,-1278.364,1,0,0
10/10/2006,BreakdownCounterTrend,-2850,1671,700,406,2,2063,-2607.1432,-2607.1432,2,0,0
10/10/2006,Breakup,-1600,11578,1100,4226,1,11580,-1528.5792,-1528.5792,1,0,0
10/11/2006,Breakdown,-2100,2213,2000,887,1,2214,-2028.5088,-2028.5088,1,0,0
10/12/2006,Breakdown,-2100,2364,250,96,1,2364,-1978.604,-1978.604,1,0,0
10/12/2006,Breakup,-2050,1109,300,143,1,1120,-1978.6424,-1978.6424,1,0,0
10/13/2006,BreakdownCounterTrend,-750,85,2200,3181,0,3412,1621.1416,0,1,1621.1416,1
10/13/2006,Breakup,-2000,654,700,47,1,10996,-1178.908,-1178.908,1,0,0
10/16/2006,Breakdown,-800,12839,1800,2393,1,12841,-728.8288,-728.8288,1,0,0
10/17/2006,Breakdown,-2300,175,0,0,1,176,-2128.56,-2128.56,1,0,0
10/18/2006,BreakdownCounterTrend,-1000,602,1150,1330,0,1370,621.1656,0,1,621.1656,1
10/18/2006,Breakdown,-200,9,1000,179,0,219,471.168,0,1,471.168,1
10/18/2006,Breakup,-100,0,3550,1033,0,3310,1771.1792,0,1,1771.1792,1
10/19/2006,Breakdown,-1550,1704,3700,11609,0,14448,1171.2208,0,1,1171.2208,1
10/20/2006,Breakup,-500,27,1900,135,0,1977,520.956,0,1,520.956,1
10/23/2006,Breakdown,-1900,745,1050,2085,1,2345,-128.9584,-128.9584,1,0,0
10/24/2006,BreakdownCounterTrend,-1350,3480,1250,102,1,3774,-479.0312,-479.0312,1,0,0
10/25/2006,Breakup,-950,560,750,1724,0,2123,520.9752,0,1,520.9752,1
10/26/2006,BreakdownCounterTrend,-2000,413,0,0,1,415,-1829.2608,-1829.2608,1,0,0
10/26/2006,Breakup,-2250,4708,2600,808,1,14836,-408.5896,-1179.2536,2,770.664,1
10/31/2006,Breakup,-350,1974,7100,17928,0,18271,6120.8008,0,1,6120.8008,1
11/1/2006,Breakdown,-3000,276,0,0,1,278,-2929.4704,-2929.4704,1,0,0
11/1/2006,Breakup,-1900,3964,2500,1409,1,4017,-1229.4688,-1229.4688,1,0,0
11/2/2006,Breakup,-2450,3264,7150,14845,0,15147,5920.2744,0,1,5920.2744,1
11/3/2006,BreakdownCounterTrend,-500,1374,3050,580,1,1454,-29.9664,-29.9664,1,0,0
11/3/2006,Breakdown,-2150,10804,2350,2014,1,10823,-2029.9632,-2029.9632,1,0,0
11/6/2006,BreakdownCounterTrend,-1150,1698,200,57,1,1699,-1079.9272,-1079.9272,1,0,0
11/6/2006,Breakdown,-1950,372,0,0,1,380,-1829.9328,-1829.9328,1,0,0
11/6/2006,Breakup,-1000,196,10000,13048,0,14104,9319.8984,0,1,9319.8984,1
11/7/2006,Breakdown,-400,14,7200,706,0,787,4269.6608,0,1,4269.6608,1
11/7/2006,BreakdownCounterTrend,-1600,10380,1900,173,1,10386,-1480.4904,-1480.4904,1,0,0
11/7/2006,Breakup,-2550,1305,0,0,1,1308,-2480.4984,-2480.4984,1,0,0
11/8/2006,Breakdown,-1350,100,5600,4197,0,4242,4719.9112,0,1,4719.9112,1
11/8/2006,Breakup,-4700,486,0,0,1,488,-4630.2208,-4630.2208,1,0,0
11/9/2006,BreakdownCounterTrend,-2150,11557,2100,971,1,15606,-330.3328,-330.3328,1,0,0
11/9/2006,Breakup,-5700,2078,800,487,2,4979,-3810.7144,-3810.7144,2,0,0
11/10/2006,Breakdown,-3550,1772,100,4,1,1781,-3280.1976,-3280.1976,1,0,0
11/13/2006,Breakup,-550,138,7350,13011,0,14196,4069.9472,0,1,4069.9472,1
11/15/2006,BreakdownCounterTrend,-1450,589,200,72,1,594,-1380.484,-1380.484,1,0,0
11/15/2006,Breakdown,-1450,587,200,70,1,592,-1380.484,-1380.484,1,0,0
11/15/2006,Breakup,-200,7,6650,1071,0,2785,2969.5792,0,1,2969.5792,1
11/16/2006,BreakdownCounterTrend,-2800,1909,2650,61,1,3479,-2680.5288,-2680.5288,1,0,0
11/17/2006,BreakdownCounterTrend,-2150,3954,1600,1935,1,4515,-2130.6128,-2130.6128,1,0,0
11/20/2006,Breakdown,-550,127,9500,13292,0,14273,6419.6296,0,1,6419.6296,1
11/22/2006,BreakdownCounterTrend,-950,1723,900,1221,1,2520,-330.7856,-330.7856,1,0,0
11/22/2006,Breakup,-150,0,5500,13622,0,14638,4369.2848,0,1,4369.2848,1
